category_id,movie_id,person_id
3,67,889
6,68,6700
2,68,746
2,68,3589
2,68,11206
2,68,6671
10,68,8762
1,68,1679
1,68,4967
8,68,5924
8,68,7060
8,69,5494
2,69,5173
2,69,865
4,69,4542
4,69,1127
10,69,11883
1,69,9158
1,69,10235
1,69,14925
8,69,11770
5,70,4823
2,70,2475
4,70,2474
2,70,7515
4,70,7328
10,70,8336
1,70,2226
8,70,5273
6,70,8471
3,70,535
3,71,9498
4,71,247
4,71,2618
2,71,7093
2,71,8216
10,71,6535
1,71,4534
1,71,6301
8,71,4367
6,71,1045
8,72,8995
2,72,9037
2,72,282
4,72,822
4,72,5705
10,72,1919
1,72,9497
1,72,8659
8,72,6858
8,72,8451
11,73,646
2,73,1888
2,73,9542
2,73,2891
4,73,6656
10,73,6628
1,73,4703
1,73,19145
6,73,7728
3,73,1617
3,74,7899
2,74,7411
4,74,10129
2,74,8138
4,74,4984
10,74,3960
1,74,9034
8,74,5626
8,74,9176
6,74,21410
2,75,79
4,75,5426
2,75,5133
2,75,7236
10,75,5996
6,75,1840
3,75,9629
11,75,15424
5,75,6362
11,76,1714
2,76,10169
2,76,7880
2,76,4343
4,76,9468
10,76,9973
1,76,2583
8,76,9351
6,76,13221
3,76,2483
6,77,1213
4,77,2104
4,77,2308
2,77,5031
2,77,5364
10,77,5380
1,77,1908
8,77,3636
8,77,15425
8,77,6663
6,78,917
2,78,23
4,78,90
2,78,813
4,78,798
10,78,2675
1,78,5671
8,78,1006
8,78,3899
8,78,6119
11,79,3203
2,79,1261
2,79,2510
2,79,5890
2,79,7047
10,79,13630
8,79,2084
6,79,26412
6,79,660
3,79,2165
4,80,10526
2,80,1225
2,80,706
2,80,1763
10,80,7840
8,80,9257
8,80,9960
11,80,3993
5,80,10387
11,81,1999
2,81,238
2,81,1262
2,81,1285
4,81,1327
10,81,8041
8,81,3774
8,81,9692
6,81,3470
3,81,5453
4,82,14555
4,82,8892
2,82,10008
2,82,9407
10,82,991
8,82,7967
8,82,9991
6,82,13199
6,82,542
6,83,5585
2,83,360
4,83,8934
2,83,2953
2,83,9427
10,83,6037
1,83,7659
8,83,1805
8,83,3852
8,83,6233
8,84,3699
2,84,66
4,84,745
4,84,195
2,84,399
10,84,8003
1,84,6496
1,84,5098
8,84,2273
8,84,2634
3,85,10119
2,85,1935
2,85,8410
2,85,8669
4,85,9767
10,85,3602
1,85,6861
8,85,6176
8,85,7480
6,85,3155
1,86,4669
2,86,454
4,86,552
4,86,306
2,86,155
10,86,1656
1,86,9884
1,86,2492
1,86,950
1,86,1109
9,87,9394
4,87,2372
4,87,3351
9,87,22713
2,87,24780
10,87,6152
2,87,2533
2,87,6021
2,87,8436
2,87,8962
4,88,376
2,88,3458
2,88,13276
4,88,2540
10,88,9703
8,88,5680
8,88,9630
3,88,1567
5,88,3096
6,89,17472
2,89,787
2,89,844
4,89,860
2,89,636
10,89,7737
1,89,17473
8,89,8817
8,89,8982
6,89,6474
11,90,6638
2,90,10163
4,90,1794
2,90,7054
4,90,12331
10,90,12180
1,90,4701
8,90,6691
6,90,5652
3,90,8708
3,91,2859
2,91,1642
2,91,6705
4,91,4810
2,91,5153
10,91,4952
1,91,9463
8,91,5508
6,91,2178
6,91,570
2,92,7331
2,92,3951
4,92,237
2,92,485
2,92,8020
10,92,9866
6,92,918
3,92,872
11,92,9867
2,92,6339
11,93,3360
2,93,9871
2,93,6375
4,93,4240
2,93,2448
10,93,4929
8,93,4930
8,93,7383
6,93,1472
3,93,554
3,94,583
2,94,127
2,94,9433
4,94,8209
4,94,131
10,94,3188
8,94,5662
8,94,151
6,94,6526
6,94,17532
3,95,7381
2,95,4372
4,95,2865
2,95,3320
2,95,4997
10,95,9006
1,95,4803
8,95,7378
8,95,617
6,95,6700
4,96,3575
2,96,10038
4,96,9882
4,96,3991
10,96,6670
6,96,5066
3,96,5081
11,96,5469
11,97,4675
2,97,9126
2,97,2111
2,97,1462
2,97,4782
10,97,9150
8,97,10257
6,97,2691
3,97,1521
3,97,5599
6,98,8855
2,98,285
2,98,3540
4,98,4690
4,98,3091
10,98,1274
1,98,3434
1,98,3435
8,98,1078
8,98,1748
3,99,5251
4,99,8328
2,99,9476
4,99,267
2,99,3444
10,99,9035
1,99,5472
8,99,5310
6,99,1701
3,99,3284
8,100,9303
2,100,80
4,100,239
2,100,343
4,100,414
10,100,6906
1,100,5496
1,100,3669
1,100,9602
1,100,9042
4,101,3989
2,101,7200
2,101,9538
4,101,9543
10,101,3791
4,101,5752
11,102,681
2,102,521
2,102,9334
2,102,3779
2,102,5803
10,102,4577
1,102,3199
8,102,3912
6,102,14036
3,102,7551
4,103,10191
2,103,4543
2,103,298
2,103,7067
4,103,3647
10,103,8707
8,103,662
11,103,1103
2,103,3229
4,103,6124
5,104,8722
2,104,9380
2,104,2899
2,104,7493
2,104,3021
10,104,8776
8,104,3178
6,104,9057
3,104,3120
11,104,3550
5,105,4608
2,105,6578
4,105,3709
2,105,7251
2,105,12573
10,105,1571
8,105,2100
6,105,6579
3,105,6045
11,105,7108
3,106,3553
2,106,2015
2,106,358
4,106,1418
2,106,4846
10,106,339
1,106,6683
8,106,6701
8,106,9274
6,106,7111
8,107,8671
2,107,1578
4,107,3055
4,107,4751
2,107,5023
10,107,8487
10,107,7686
1,107,9497
1,107,20233
8,107,7522
3,108,7689
2,108,2470
4,108,329
2,108,5132
4,108,3756
10,108,588
1,108,1273
1,108,6898
1,108,8296
8,108,650
11,109,6544
4,109,10022
2,109,5886
2,109,5136
4,109,6887
10,109,3726
8,109,4191
6,109,1193
6,109,25040
3,109,25033
11,110,10155
4,110,5693
2,110,5932
2,110,6837
2,110,1976
10,110,3684
1,110,7713
8,110,9013
6,110,3609
3,110,9189
8,111,5742
2,111,3015
2,111,7398
2,111,9253
2,111,5880
10,111,624
1,111,1379
1,111,7837
1,111,7841
8,111,2273
6,112,2060
2,112,5358
4,112,4187
4,112,10114
4,112,4814
10,112,6426
1,112,924
1,112,944
8,112,3172
8,112,10123
3,113,8893
2,113,716
2,113,2018
2,113,3943
2,113,9192
10,113,7892
8,113,1079
8,113,3721
6,113,14771
3,113,18077
2,114,4946
2,114,6780
2,114,13003
2,114,3642
1,114,5092
6,114,4023
6,114,7282
3,114,12797
11,114,1849
3,115,6972
2,115,9601
2,115,9304
2,115,9511
2,115,6868
10,115,1497
1,115,2030
8,115,8507
6,115,5049
6,115,9009
2,116,6846
2,116,9054
2,116,7192
2,116,15852
10,116,2511
1,116,5665
3,116,3170
11,116,7578
11,117,7267
2,117,89
2,117,341
2,117,9201
4,117,4604
10,117,3980
1,117,21202
8,117,3829
6,117,6574
3,117,2652
6,118,8495
4,118,312
2,118,2916
4,118,13421
4,118,578
10,118,9964
1,118,5661
1,118,10572
8,118,1125
8,118,3710
8,119,9162
2,119,5963
2,119,2864
2,119,3183
4,119,5355
10,119,8737
1,119,4321
1,119,1253
1,119,4580
8,119,9146
3,120,9021
2,120,778
2,120,4579
4,120,786
4,120,800
10,120,6661
1,120,5195
1,120,9370
8,120,2571
6,120,1654
2,121,9585
4,121,9959
4,121,8339
2,121,20393
10,121,6883
8,121,10158
3,121,10157
5,121,4332
5,122,5644
2,122,7121
4,122,6772
2,122,9950
2,122,3979
10,122,2890
8,122,1747
6,122,665
3,122,6720
11,122,7306
11,123,1745
2,123,9234
4,123,6571
4,123,7006
2,123,9248
10,123,8311
1,123,8756
8,123,5845
6,123,8153
3,123,2652
11,124,10096
2,124,5944
2,124,5985
4,124,6023
4,124,7184
10,124,7572
8,124,9219
6,124,5578
3,124,5121
11,124,3978
3,125,6704
2,125,395
4,125,354
2,125,780
2,125,845
10,125,10004
1,125,6998
8,125,2665
8,125,7259
6,125,7946
11,126,575
2,126,198
4,126,1467
2,126,6174
2,126,1889
10,126,6828
8,126,7179
8,126,8136
6,126,567
3,126,1469
11,127,622
4,127,9495
2,127,975
2,127,14032
2,127,6071
8,127,2713
6,127,6296
3,127,5117
11,127,11357
11,127,1645
5,128,15113
2,128,1133
2,128,3545
2,128,4391
2,128,4610
10,128,3092
8,128,7142
8,128,8416
8,128,9441
6,128,2551
3,129,7159
2,129,6285
4,129,6945
4,129,1784
2,129,1903
10,129,9591
1,129,8965
8,129,5074
8,129,9570
6,129,1756
6,130,1606
2,130,757
4,130,5638
2,130,3189
2,130,5179
10,130,8670
1,130,7096
8,130,2245
8,130,6931
8,130,7629
6,131,14350
4,131,10206
4,131,5747
2,131,3033
2,131,10207
10,131,5229
8,131,5074
8,131,5503
8,131,9570
6,131,14041
6,132,6498
2,132,5131
4,132,561
2,132,7895
4,132,11537
10,132,2967
1,132,1613
1,132,19313
8,132,7487
8,132,9310
3,133,2109
2,133,44
4,133,8309
4,133,7546
2,133,9896
10,133,4596
1,133,571
8,133,3474
8,133,4320
6,133,3359
6,134,3006
2,134,2464
4,134,7260
4,134,3297
4,134,4751
10,134,3262
1,134,2659
8,134,3385
8,134,4866
6,134,1749
8,135,8400
4,135,148
2,135,799
4,135,159
4,135,11536
10,135,5113
1,135,11166
1,135,4049
8,135,3526
8,135,3750
6,136,10171
2,136,193
4,136,292
4,136,2642
4,136,4623
10,136,1739
1,136,7370
8,136,8955
6,136,13988
6,136,5743
11,137,12645
2,137,8073
2,137,3358
4,137,9052
4,137,956
10,137,9088
1,137,3656
8,137,6999
6,137,4732
3,137,5624
11,138,3331
4,138,18466
2,138,1686
2,138,2719
2,138,2771
10,138,9171
1,138,5298
8,138,5891
6,138,4415
3,138,4417
2,139,9724
4,139,9746
2,139,1180
2,139,3509
10,139,1385
8,139,1386
6,139,3966
5,140,1884
2,140,5439
4,140,8612
2,140,9164
2,140,4725
10,140,1677
10,140,9674
8,140,8026
3,140,2552
11,140,9459
3,141,11162
4,141,4124
2,141,1657
2,141,3651
2,141,12673
10,141,8951
10,141,9821
8,141,8558
6,141,3611
3,141,10960
11,142,4196
2,142,185
2,142,3138
4,142,2086
2,142,5751
10,142,5420
1,142,5871
8,142,8217
6,142,3949
3,142,8249
4,143,6486
4,143,4916
2,143,4153
4,143,8235
10,143,4154
1,143,6090
8,143,2389
6,143,7960
3,143,5936
8,144,17522
4,144,259
4,144,507
2,144,16
2,144,3413
10,144,8196
1,144,2838
8,144,3408
8,144,17523
8,144,5774
2,145,3478
4,145,5949
2,145,15382
2,145,34984
6,145,10774
3,145,10767
11,146,9226
2,146,10319
2,146,2413
2,146,30527
4,146,3809
10,146,6086
8,146,10304
8,146,10311
3,146,10309
3,146,10314
4,147,12971
9,147,5840
2,147,8555
9,147,7517
3,147,3369
3,147,7492
8,148,6350
2,148,6475
4,148,10466
2,148,10195
2,148,7320
10,148,9230
1,148,9415
1,148,7146
8,148,1511
8,148,4478
2,149,6655
4,149,6207
2,149,2530
2,149,2196
10,149,7789
6,149,1978
6,149,6669
3,149,15714
11,149,1287
8,150,8225
2,150,4249
2,150,5518
2,150,7635
2,150,13078
10,150,5716
1,150,10154
8,150,14136
8,150,7284
8,150,14325
2,151,1279
2,151,7523
4,151,5410
2,151,7581
2,151,4364
10,151,4231
1,151,3036
8,151,3077
6,151,6592
3,151,6325
8,152,8705
2,152,6446
2,152,8040
2,152,1409
2,152,3716
10,152,3596
1,152,998
8,152,106
8,152,3678
8,152,4253
11,153,1097
2,153,8415
2,153,3197
2,153,11807
2,153,9093
10,153,7749
1,153,5404
8,153,2428
6,153,4487
3,153,7457
5,154,6590
4,154,7196
4,154,8025
2,154,5007
2,154,2499
10,154,3368
8,154,9047
6,154,2463
3,154,4522
11,154,6645
8,155,5727
2,155,236
4,155,2058
4,155,401
2,155,4322
10,155,7591
1,155,8750
8,155,1363
8,155,4625
8,155,5726
8,156,9030
2,156,2126
4,156,296
2,156,794
4,156,753
10,156,9228
1,156,5850
1,156,7349
1,156,15182
8,156,2082
8,157,4349
2,157,326
4,157,62
2,157,479
2,157,2971
10,157,2146
1,157,5559
1,157,8143
1,157,4951
8,157,4216
4,158,3569
2,158,2803
4,158,7317
4,158,8720
10,158,4195
8,158,4194
8,158,9925
3,158,3983
3,158,9990
11,159,1222
2,159,301
4,159,63
2,159,35
4,159,24
10,159,9017
8,159,9390
8,159,9804
6,159,11435
3,159,615
8,160,10214
2,160,5377
2,160,6050
2,160,7384
4,160,8051
10,160,3759
1,160,5021
1,160,13560
8,160,3929
8,160,4586
3,161,8616
2,161,265
4,161,7241
2,161,5150
4,161,9108
10,161,8465
1,161,4309
8,161,2279
8,161,2498
6,161,5417
3,162,10279
4,162,6644
2,162,4685
4,162,8367
2,162,1817
10,162,7932
1,162,10112
8,162,8316
6,162,1213
6,162,8606
6,163,4828
2,163,315
4,163,9294
2,163,9854
2,163,5635
10,163,3938
1,163,613
1,163,4504
8,163,3313
8,163,7877
6,164,10260
2,164,8148
4,164,6473
2,164,4419
2,164,5427
10,164,6507
1,164,1594
1,164,3167
1,164,9693
8,164,2254
11,165,633
4,165,7802
4,165,9002
4,165,10240
4,165,1560
10,165,9690
1,165,2685
8,165,5015
8,165,7996
3,165,3010
6,166,11699
2,166,4856
4,166,11637
4,166,1637
4,166,11741
10,166,8407
8,166,1819
6,166,11745
6,166,11746
6,166,11716
11,167,3760
2,167,7727
2,167,2505
4,167,10581
2,167,2246
10,167,4451
1,167,10298
8,167,5976
6,167,4858
3,167,9730
10,168,6936
2,168,5202
2,168,21099
2,168,12239
2,168,20860
10,168,8187
10,168,1352
10,168,10282
10,168,10288
10,168,10283
3,169,9196
2,169,1697
2,169,2897
2,169,3491
2,169,4039
10,169,11424
8,169,5151
8,169,9262
6,169,3002
6,169,9828
11,170,8914
2,170,8898
2,170,6699
2,170,1450
2,170,8189
10,170,9337
8,170,4108
6,170,7015
3,170,3614
11,170,6545
11,171,10305
4,171,4038
2,171,10320
2,171,1810
2,171,10323
10,171,10329
8,171,9352
6,171,10308
6,171,10327
3,171,10315
6,172,5678
2,172,2572
2,172,741
2,172,4842
4,172,6946
10,172,3860
1,172,6594
8,172,4159
8,172,4923
6,172,4910
2,173,7288
4,173,13562
2,173,9525
2,173,1993
10,173,8332
6,173,13573
3,173,2868
11,173,9521
5,173,4045
6,174,8943
4,174,3212
2,174,5169
4,174,3432
4,174,9549
10,174,9613
1,174,5699
1,174,3416
8,174,3102
8,174,8244
6,175,10724
2,175,799
2,175,8454
4,175,324
2,175,438
10,175,2208
1,175,4488
8,175,2975
8,175,7455
8,175,8447
3,176,3071
2,176,8392
4,176,10325
2,176,10573
4,176,10595
10,176,9744
1,176,10603
8,176,3257
8,176,9994
6,176,26548
2,177,9936
2,177,4882
2,177,1875
4,177,10640
9,177,10653
4,177,10695
2,177,5393
2,177,10686
4,177,10649
4,177,12339
11,178,9148
4,178,2518
2,178,3956
4,178,81
2,178,1284
10,178,730
1,178,1128
8,178,8449
6,178,933
3,178,4785
11,179,4766
4,179,45
2,179,4345
2,179,4587
4,179,954
10,179,824
1,179,9839
8,179,9586
6,179,899
3,179,11158
2,180,4168
2,180,8145
2,180,9574
2,180,11403
10,180,10875
8,180,10906
6,180,12668
3,180,2476
11,180,2258
3,181,877
2,181,2745
2,181,6909
2,181,5400
2,181,7110
10,181,9527
1,181,5942
1,181,6082
8,181,9575
6,181,699
5,182,12671
2,182,7122
2,182,7373
2,182,7489
4,182,6401
10,182,3707
1,182,11067
6,182,4947
3,182,8409
11,182,9213
6,183,7586
2,183,150
2,183,141
4,183,13378
2,183,17550
10,183,8301
1,183,6892
8,183,5668
8,183,6553
6,183,4730
4,184,19845
2,184,5054
2,184,10531
2,184,8252
2,184,5168
10,184,10784
8,184,13751
3,184,10955
2,184,10944
2,184,12789
5,185,13462
4,185,372
2,185,4590
4,185,4013
4,185,1411
10,185,3106
1,185,4151
8,185,7342
3,185,5881
11,185,13492
8,186,9360
2,186,51
4,186,5690
2,186,351
2,186,495
10,186,826
1,186,6660
8,186,6316
8,186,6708
8,186,49
5,187,1624
4,187,11287
2,187,11285
4,187,12746
2,187,35749
10,187,8673
8,187,10758
6,187,14093
3,187,2858
11,187,5368
3,188,11291
4,188,7506
2,188,1130
4,188,11288
2,188,2424
10,188,10904
8,188,11597
8,188,11294
8,188,11279
6,188,8696
11,189,3069
2,189,6569
4,189,3114
2,189,3735
2,189,4934
10,189,7127
1,189,39321
6,189,10204
6,189,10040
3,189,9388
4,190,11364
2,190,4784
2,190,11402
2,190,11396
10,190,1430
6,190,11417
3,190,7270
11,190,13804
5,190,11422
11,191,6000
4,191,222
2,191,7240
2,191,5173
4,191,10361
10,191,9256
8,191,2301
8,191,21780
6,191,3219
3,191,548
11,192,2655
2,192,4259
2,192,11581
4,192,4996
4,192,11546
10,192,11557
8,192,7046
6,192,11417
3,192,9092
11,192,921
3,193,8825
2,193,284
2,193,303
4,193,4037
2,193,4114
10,193,5864
1,193,7332
8,193,5986
8,193,7855
6,193,8858
6,194,15950
4,194,9098
4,194,2465
4,194,723
2,194,731
10,194,11592
1,194,22564
8,194,14442
8,194,14443
8,194,8888
5,195,9319
2,195,11728
2,195,12626
2,195,11705
2,195,14973
10,195,3274
1,195,9754
6,195,3333
3,195,5641
11,195,3505
6,196,694
2,196,434
2,196,8287
4,196,9906
2,196,4186
10,196,4377
1,196,3390
8,196,11499
8,196,6179
8,196,8614
2,197,12388
2,197,5922
4,197,2360
2,197,11392
6,197,10472
3,197,12133
11,197,2889
2,198,11815
2,198,2995
4,198,11789
4,198,11804
10,198,11832
6,198,11828
3,198,12045
11,198,11833
5,198,11778
2,199,11948
4,199,11916
2,199,6405
4,199,4445
10,199,11911
6,199,11893
3,199,7087
5,200,4032
4,200,525
2,200,1297
4,200,5982
4,200,4155
10,200,163
8,200,8502
6,200,7255
3,200,6356
11,200,6787
2,201,11989
2,201,16709
2,201,26741
2,201,18815
6,201,873
6,201,17168
3,201,9988
11,201,4223
5,202,28477
2,202,25749
4,202,16157
2,202,581
2,202,8639
10,202,17637
8,202,3932
8,202,935
6,202,13870
3,202,12052
6,203,2549
2,203,12008
4,203,6982
2,203,12146
4,203,7533
10,203,5308
1,203,14340
1,203,22437
1,203,11996
8,203,3038
2,204,12117
4,204,12116
2,204,12147
2,204,5387
10,204,12137
3,204,7995
11,204,12100
5,204,4965
2,205,12177
2,205,3493
2,205,4014
4,205,12158
10,205,7070
8,205,3288
6,205,12457
11,205,12159
11,205,12200
2,206,9683
2,206,4556
2,206,7708
2,206,4626
10,206,12083
8,206,1655
3,206,3476
11,206,10902
5,206,12489
2,207,4031
2,207,10710
1,207,25613
8,207,15032
6,207,11591
3,208,6869
2,208,186
4,208,6715
2,208,8963
2,208,10182
10,208,7232
8,208,12171
8,208,12178
8,208,12182
3,208,12164
2,209,6495
4,209,10947
2,209,269
2,209,12511
10,209,12526
6,209,14034
6,209,14039
11,210,10303
4,210,6108
2,210,9907
2,210,8039
4,210,4718
10,210,5706
8,210,8162
